-,-,-
-326,-143,2154
4,-118,2138
304,-145,2125
-309,-134,2140
-309,-148,2125
-304,-147,2151
-314,-162,2139
-303,-146,2135
-311,-145,2117
-333,-152,2126
-315,-162,2129
-298,-139,2124
-309,-141,2111
-319,-137,2126
-308,-155,2109
-316,-156,2113
-316,-142,2125
-298,-141,2121
-315,-141,2135
-310,-148,2134
-316,-141,2130
-313,-140,2140
-303,-166,2134
-305,-145,2113
-302,-148,2123
-318,-152,2121
-290,-146,2151
-317,-138,2132
-311,-158,2137
-320,-145,2132
-306,-133,2141
-298,-160,2128
-327,-134,2137
-331,-162,2127
-322,-133,2128
-326,-132,2144
-306,-148,2110
-297,-151,2128
-312,-156,2135
-316,-141,2138
-311,-143,2141
-337,-137,2124
-327,-133,2134
-309,-151,2130
-313,-140,2152
-300,-137,2141
-313,-141,2124
-303,-147,2126
-318,-149,2133
-322,-155,2139
-292,-139,2120
-307,-137,2137
-322,-133,2122
-291,-128,2136
-322,-138,2124
-307,-152,2130
-327,-148,2112
-322,-150,2114
-296,-149,2125
-315,-138,2136
-319,-137,2124
-317,-153,2127
-305,-132,2115
-318,-149,2144
-311,-154,2126
-307,-156,2137
-305,-148,2127
-309,-134,2141
-303,-138,2137
-316,-139,2120
-317,-149,2120
-298,-159,2117
-315,-143,2133
-309,-149,2132
-325,-155,2115


















-,-,-
-325,-145,2134
-302,-140,2133
-318,-152,2128
-309,-137,2135
-318,-138,2120
-313,-162,2149
-287,-134,2125
-325,-132,2127
-332,-138,2137
-327,-136,2101
-311,-135,2111
-319,-144,2152
-326,-146,2132
-304,-144,2126
-317,-141,2129
-305,-144,2127
-307,-133,2133
-310,-136,2120
-301,-141,2141
-311,-136,2116
-308,-128,2124
-321,-150,2137
-309,-131,2147
-310,-148,2135
-308,-149,2149
-319,-151,2133
-328,-137,2124
-305,-157,2122
-304,-163,2128
-322,-131,2124
-316,-141,2109
-320,-138,2141
-316,-134,2105
-316,-137,2146
-313,-139,2107
-321,-166,2130
-325,-118,2104
-307,-141,2111
-324,-152,2099
283,75,1476
-322,-215,2226
-535,-117,1963
-310,-148,2120
-291,-149,2149
-310,-74,2106
-412,-106,2108
-231,-301,2131
-427,12,2131
-259,-100,2133
-350,-337,2126
-416,-285,2158
-302,-251,2097
-387,-204,2063
-545,-284,2084
-543,-258,1827
-785,-428,2107
-890,-465,1889
-645,-27,728
-874,-225,1100
-1777,-995,1996
-1313,-564,1032
-1392,-748,998
-1545,-972,1172
-1911,-842,1011
-2150,-1121,959
-1966,-896,793
-1803,-886,696
-1780,-820,552
-1833,-721,366
-1901,-159,353
-1848,-625,139
-1792,-410,37
-1669,-625,39
-1783,-821,41
-2081,-487,164


















-,-,-
-272,-43,-2068
-548,-89,-1900
-176,95,-1581
-1283,-376,-1166
-508,-113,-1973
-445,-97,-1889
-399,-109,-1929
-881,-434,-695
-451,-50,-1968
-418,-12,-1958
-369,-360,-2262
-624,-85,-1834
-369,501,-2051
-358,-368,-1166
-719,57,-2030
-401,-50,-2020
-271,-29,-2177
16,-121,-1732
-517,-260,-1923
-921,-211,-1490
-718,499,-1844
-879,-75,-1759
-984,-44,-1609
-653,-85,-1792
-743,-105,-1811
-750,-44,-1871
-645,-124,-2141
-468,-22,-2079
-627,-126,-1659
-906,-211,-1817
-730,306,-2050
-814,-538,-675
-1163,-351,-1466
-1196,-207,-1872
-603,-31,-2576
-1049,109,-1201
-871,-156,-1700
-932,-340,-1433
-1040,-57,-1997
-1225,160,-1446
-1049,-119,-1456
-1117,-582,-1085
-1234,412,-1173
-1487,-61,-1284
-1508,-87,-1332
-1522,-306,-1179
-1957,678,-1354
-1628,3,-981
-1641,-68,-1131
-1622,162,-1470
-1822,312,-1148
-1580,713,-819
-1532,105,-1498
-1562,-295,-1602
-1596,-117,-1376
-1457,-45,-1444
-1468,-287,-1471
-1231,-354,-1281
-1303,-102,-1503
-1520,-19,-1620
-1122,-93,-1382
-650,-20,-1421
-1118,40,-1557
-1820,-458,-1017
-1100,-72,-1542
-1180,-3,-1558
-1216,7,-1584
-1193,9,-1576
-1376,75,-1601
-1167,-34,-1560
-1204,4,-1563
-1410,169,-1579
-1278,-15,-1632
-1239,-21,-1542
-1260,144,-1577


















-,-,-
-1634,-62,-1087
-1653,-75,-1039
-1626,-47,-1171
-1655,-74,-1121
