-,-,-
-213,-462,2098
216,-411,2108
-2,-287,2144
64,-304,2196
23,-294,2128
-24,-298,2151
-33,-311,2194
41,-304,2185
-16,-287,2141
-24,-280,2140
48,-263,2109
-40,-274,2137
-46,-243,2047
194,-204,1940
892,-254,1998
1737,-340,2091
1237,-410,2204
708,-462,2061
-2,-531,2140
-119,-625,2275
2,-620,2085
220,-622,1927
-294,-667,1958
-993,-677,1916
-1287,-746,2111
-1316,-681,2184
-921,-501,2174
-618,-455,2367
-454,-493,2649
-529,-416,2631
-824,-307,2805
-1205,-266,2926
-1388,-274,3133
-1363,-405,3131
-950,-599,3061
-502,-730,2595
-174,-851,2260
46,-841,1776
478,-612,1389
905,-325,1008
1003,-156,923
1019,-27,1004
933,98,1148
621,106,1335
353,60,1751
285,189,2078
281,297,2071
205,189,2195
148,163,2313
-87,132,2191
85,149,2208
95,124,2196
46,118,2188
-34,258,2061
33,223,2085
74,284,2093
19,271,2057
27,230,2166
58,247,2065
-151,221,2191
-6,203,2134
52,112,2180
83,162,2144
-17,152,2138
80,151,2194
50,176,2137
37,168,2197
94,139,2200
112,148,2183
29,177,2115
94,182,2152
71,206,2150
43,185,2121
19,178,2121
51,158,2142


















-,-,-
-4,-342,2144
63,-450,2134
-5,-330,2154
-87,-321,2145
157,-297,2077
342,-312,2012
248,-336,2106
811,-261,2282
1898,-28,2057
2882,-56,1923
1859,-497,1611
-1509,-1143,1742
-2940,-1623,2986
-2220,-1200,2493
-1062,-510,1981
-301,-135,1810
-271,-153,1826
-448,-311,2007
-567,-440,2175
-409,-417,2251
-255,-315,2234
-185,-273,2299
-309,-264,2394
-789,-241,2671
-1143,-390,3306
-1581,-440,3687
-1994,-283,3788
-2211,-391,3741
-1011,-693,3295
-112,-682,1893
870,-385,859
888,-200,273
1007,-273,374
728,-152,920
663,176,1199
599,270,1452
409,293,1813
271,347,1926
190,357,1967
88,281,2140
55,304,2164
-80,419,2003
-23,393,2158
-62,423,2026
-163,395,2109
-30,370,2058
-116,440,1977
-28,482,1909
-31,436,2017
35,371,2092
43,388,2025
-6,343,2058
-32,349,2085
-83,325,2011
-109,317,1997
-22,332,2128
-24,334,2205
23,297,2317
-45,290,2281
-73,274,2243
-87,280,2239
-107,270,2158
-96,271,2138
-60,270,2143
-62,267,2117
-107,269,2060
-9,265,2083
-29,304,2088
-38,303,2097
-8,295,2125
-16,234,2146
-56,220,2145
-97,229,2086
5,198,2057


















-,-,-
-132,-270,2137
-116,-285,2184
-151,-281,2159
-135,-288,2152
-69,-287,2164
-64,-270,2098
-152,-266,2127
-132,-286,2154
-60,-326,2073
422,-312,2080
2114,-289,2297
2929,-369,2347
2414,-589,1796
243,-981,1568
-1854,-1256,2077
-2508,-1236,1973
-2241,-816,1997
-2045,-452,2000
-1351,-243,1956
-742,-211,2044
-484,-298,2351
-371,-381,2374
-347,-417,2376
-383,-378,2301
-495,-293,2367
-678,-236,2329
-1042,-66,2457
-1616,85,2986
-1763,-142,3747
-1528,-354,3907
-1082,-514,3414
-53,-390,1911
1095,-915,1664
994,-863,1214
824,-288,581
590,139,518
421,300,1079
139,347,1493
-198,240,1975
-34,174,2015
-24,342,1780
15,405,1880
-144,350,2015
-362,368,1996
-253,363,2006
-63,426,2016
-44,467,2028
-137,423,2058
-192,375,2142
-162,313,2137
-203,360,2088
-107,361,2098
10,397,2213
-55,390,2118
-123,379,2154
-234,323,2151
-194,333,2101
-145,318,2111
-86,302,2104
-98,328,2101
-75,347,2102
-147,348,2066
-57,369,2043
28,363,2051
38,347,2121
-99,285,2185
-148,249,2194
-121,271,2171
-127,330,2139
-121,322,2157
-74,299,2233
-49,328,2171
-167,357,2080
-84,329,2055
-84,352,2040


















-,-,-
-212,-311,2113
-204,-339,2137
-236,-350,2101
-241,-321,2124
-173,-327,2153
-204,-319,2107
-155,-331,2113
-100,-382,2118
-228,-334,2077
-298,-323,2108
-189,-365,2088
-57,-445,2154
139,-474,2216
457,-572,2448
1873,-532,2562
4129,-379,2425
3594,-268,1078
290,-1012,501
-4737,-2194,2232
-4762,-1881,2586
-1523,-622,1980
-617,197,1739
-697,117,1832
-952,-315,2200
-954,-609,2492
-922,-460,2457
-1099,-200,2529
-1277,-156,3002
-1628,-342,3637
-2038,-824,4139
-2046,-1095,3687
-1172,-992,2810
225,-695,1823
753,-671,1728
1021,-270,828
1708,179,-78
1600,409,-155
934,22,808
275,28,1298
34,227,1489
-137,255,1875
27,269,2345
-111,368,2251
-248,433,2273
-72,398,2291
-171,470,2205
-161,424,2104
-137,391,2218
11,384,2206
7,357,2140
-131,388,2011
-98,381,1927
-88,375,2081
-116,384,2074
-81,363,2006
-127,357,2031
-126,368,2102
-62,336,2150
-88,345,2117
-76,293,2105
-168,321,2075
-151,266,2066
-35,277,2076
54,322,2151
-18,307,2249
-72,290,2192
-130,220,2232
-115,225,2188
-175,250,2125
-138,275,2141
-92,322,2100
-118,295,2145
-106,300,2123
-101,293,2111
-72,306,2133





