-,-,-
262,2111,-181
268,2100,-150
265,2130,-191
269,2094,-238
274,2137,-201
277,2129,-148
287,2127,-195
252,2164,-227
291,2084,-194
269,2136,-189
273,2142,-174
286,2081,-175
262,2186,-240
279,2192,-167
280,2126,-190
262,2107,-237
283,2158,-254
270,2091,-109
266,2158,-145
253,2144,-175
243,2127,-217
253,2110,-159
277,2152,-138
225,2186,-156
230,2105,-49
216,2097,187
182,2117,585
100,2174,943
73,2177,804
38,2284,538
-114,2327,774
-85,2312,464
-103,2104,-101
-84,2065,-446
-40,2105,-719
-9,2289,-1427
148,2267,-1791
293,2353,-1701
369,2419,-1355
408,2557,-1500
474,2767,-1492
444,2960,-1323
445,2932,-591
460,2831,-460
542,2792,-473
411,2864,-137
332,2796,-42
237,2262,-74
236,1542,443
115,1530,281
18,1051,768
7,1362,863
259,900,943
539,656,460
639,600,489
580,1539,374
521,1776,411
696,1821,438
770,1780,226
792,2195,2
792,2340,-12
790,2213,79
796,2148,-8
791,2114,103
763,2203,86
801,2062,51
744,2023,137
778,2014,43
805,1918,84
796,1940,44
768,2064,-58
793,2004,112


















-,-,-
77,2091,-364
61,2141,-209
45,2035,140
26,2198,-87
30,2172,-278
-10,2286,-336
25,2246,52
26,2239,-19
50,2151,-191
28,2155,-240
-10,2061,-117
-21,2090,-105
116,2053,-219
108,2083,-258
46,2283,-367
20,2242,-209
4,2217,-124
15,2083,-150
15,2079,-151
-4,2198,-191
14,2078,-71
38,2115,212
21,2143,89
15,2267,227
48,2445,922
111,2785,1078
63,2752,841
-41,2849,449
-120,2663,607
-232,2385,360
-214,1824,-181
-246,1785,-1074
-196,1735,-1751
-164,1398,-2063
-81,1898,-2405
65,2272,-2243
210,2564,-2339
368,2537,-1706
345,2724,-1378
346,2796,-999
265,3062,-723
279,2647,-394
237,2382,-291
162,2253,149
80,1795,377
90,1141,685
58,1300,827
110,1341,603
329,1168,651
488,1256,443
531,1379,417
624,1590,254
670,1652,177
803,1642,326
774,1965,144
852,1874,-177
817,2073,-80
778,2087,85
825,2017,69
834,1895,34
775,2175,-185
757,2238,-90
731,2024,219
754,1877,27
780,1807,-72
789,1895,-50
837,1896,134
849,2108,39
866,2093,-113
854,2117,-106
803,2172,12
780,2077,104


















-,-,-
-6,2197,-427
-26,2140,-216
-17,2217,312
-73,2290,482
-43,2376,1136
-103,2171,1024
-131,2687,1197
-146,2539,665
-231,2336,114
-351,2088,-401
-348,1783,-523
-303,1537,-1249
-264,1950,-1968
-187,2144,-2006
-94,1747,-1569
-12,2339,-1681
54,2242,-1645
139,2539,-1068
142,2576,-1072
240,2438,-1064
252,2838,-990
225,2670,-1027
136,2459,-484
83,3213,-540
176,2549,-643
308,2187,-583
122,2090,161
40,2004,813
224,1143,302
201,508,908
-125,1598,681
107,1449,422
389,1068,361
450,1678,291
388,1588,180
483,1854,190
570,1939,125
697,1827,-65
702,2050,-187
673,2096,-66
733,2048,171
736,2080,-108
685,2109,-302
669,2064,-129
727,1989,63
688,2003,-31
722,2039,-294
649,2016,-197
675,2115,-21
732,1992,-69
728,1907,-107
736,2040,-170
699,2087,-7
673,2047,64
678,2044,-91
701,2066,-193
681,2050,78
636,2006,66
678,1959,-114
671,1977,-148
668,1942,-17
652,1868,82
653,1869,62
598,1723,-61
523,1781,-161
416,1727,56
384,1570,306
413,1441,-105
339,1557,-515
453,1750,-81
371,1779,278
528,2051,-347


















-,-,-
24,2065,-370
12,2043,-417
32,2107,-285
-5,2209,-283
17,2175,-358
40,2116,-439
33,2089,-366
15,2196,-257
-1,2159,-316
15,2030,-377
-11,2102,-403
-11,2200,-315
-14,2222,-247
11,1956,-431
21,2160,-458
-3,2197,-340
-19,2145,-198
-14,2189,-72
-1,2292,-246
8,2097,-138
16,2169,315
-12,2565,300
-87,2368,525
-81,2424,848
-60,2614,1636
-188,2684,880
-444,1945,-1060
-420,1373,-1817
-283,1671,-2107
-323,1749,-2282
-270,2238,-2554
-134,2522,-2188
-55,2164,-1692
23,2312,-1641
141,2536,-1355
168,2661,-945
131,2714,-710
147,2450,-695
204,2320,-631
153,2246,-48
32,2761,-29
226,2135,-45
386,1514,-7
348,1186,205
207,1594,625
225,1381,640
360,766,425
356,1093,414
356,1434,264
482,1647,61
600,1804,-190
678,1860,-23
