-,-,-
71,-83,2093
76,11,2154
-319,-91,2131
-289,-45,2108
-245,-26,2120
-289,-67,2150
-307,-31,2113
-284,-64,2131
-315,-47,2115
-369,-86,2139
-276,-20,2113
-272,-64,2132
-295,-41,2147
-337,-82,2121
244,-15,2293
1002,387,2428
386,-91,2201
64,-428,2025
493,-325,2351
1106,24,2160
729,137,2082
-650,-554,2111
-1966,-661,1771
-1736,-299,1831
-1296,-41,1514
-757,-250,1762
-833,-19,1810
-1139,25,1733
-2180,-578,1810
-1575,-114,1856
-1225,-152,2079
-1168,-146,2198
-818,335,2077
-1352,-150,2220
-1897,-106,2464
-2127,364,2401
-2759,-170,2675
-2817,248,2815
-2368,154,2796
-1143,359,2376
-793,95,1866
140,433,1179
980,538,1078
755,-387,1405
771,-273,1256
965,892,1000
-3,287,1335
-51,357,1541
462,730,1583
345,904,1689
-334,794,1617
198,955,1756
-186,1021,1759
-309,949,1815
-170,844,1942
-165,740,2114
-273,921,1999
-359,866,2019
-268,898,1937
-115,882,2050
-333,837,1934
-445,905,1889
-276,917,1886
-396,828,1917
-377,823,1882
-382,749,1958
-382,801,1868
-445,838,1835
-195,865,1906
-266,876,1907
-340,846,1895
-167,924,1878
-353,869,1882
-329,797,1942
-181,875,1922


















-,-,-
-295,-58,2067
-209,-54,2097
-287,-5,2060
-404,-47,2059
-256,-56,2151
-228,-50,2221
-378,-58,2114
-384,-55,2138
-309,-65,2124
-362,-42,2060
-327,-52,2111
-41,-69,2236
422,231,2295
1017,305,2410
1123,-278,2400
1688,-208,2272
1976,306,1972
1028,-40,1796
-484,-1256,2290
-2959,-1363,2133
-2471,-455,1912
-1406,-292,2383
-1429,-72,1644
-1559,-519,1629
-1589,-413,1507
-986,-152,-30999
-472,-393,1121
-525,367,1760
-812,-161,1963
-1445,-232,2052
-823,-206,2155
-1272,75,2246
-2274,-204,3049
-2570,764,3475
-3646,-89,3805
-2136,592,3699
-1402,617,2995
-1755,-386,2212
259,-600,1570
1080,70,1310
390,-247,1100
330,329,505
-189,211,307
133,485,686
644,1246,621
199,1248,956
8,975,1365
-240,1009,1360
-98,1257,1412
-714,1050,1507
-98,1196,1574
-433,1221,1511
-936,1046,1599
-98,1212,1799
-377,1130,1843
-692,1061,1752
-329,1199,1699
-383,1090,1662
-582,1192,1607
-454,1126,1697
-517,1097,1716
-512,1160,1671
-428,1133,1696
-521,1159,1626
-456,1144,1682
-471,1169,1682
-386,1157,1751
-453,1156,1688
-567,1119,1694
-587,1092,1701
-338,1135,1719
-423,1165,1705
-445,1079,1712
-305,1139,1735
-438,1075,1641


















-,-,-
-266,123,2119
-306,112,2129
-295,131,2112
-311,137,2087
-323,137,2098
-289,64,2172
-319,106,2121
-358,156,2068
-350,78,2095
-409,63,2079
-81,166,2195
497,363,2456
1113,606,2481
1006,41,2480
1306,-40,2343
1599,201,2172
1514,238,2063
385,-188,1991
-1022,-381,1287
-1391,-579,1854
-2834,-881,786
-3108,-917,1353
-2149,-193,1691
-1213,254,1864
-1648,-300,2086
-1046,54,1766
-418,236,1747
-584,-32723,2189
-624,282,1911
-943,-30,1932
-952,-26,1925
-982,-61,2003
-989,0,1903
-1098,-25,2114
-1537,54,2244
-2877,190,2541
-2944,89,3302
-2795,397,3238
-2395,-59,3303
-1508,416,2688
-338,-32135,1974
-27,399,1310
818,602,1518
589,-476,1853
802,258,1627
909,562,1278
169,397,1146
-467,772,680
-261,976,757
-55,1074,922
-221,1018,922
-102,1360,1076
-275,1433,1096
-233,1049,1526
-149,1349,1476
-219,1254,1511
-325,1316,1520
-170,1337,1648
-356,1349,1621
-368,1264,1607
-450,1152,1654
-303,1280,1649
-359,1337,1587
-256,1264,1669
-399,1141,1773
-416,1206,1649
-373,1207,1641
-405,1248,1651
-344,1256,1634
-371,1073,1759
-409,1232,1596
-242,1307,1573
-364,1153,1672
-500,1218,1574
-340,1252,1568


















-,-,-
-286,232,2068
-333,225,2085
-292,196,2125
-368,184,2044
-281,207,2138
-319,197,2065
-308,259,2059
-370,209,2101
-373,140,2194
-69,307,2210
873,628,2576
