-,-,-
-230,-347,2126
51,-312,2121
7,-183,2158
-23,-181,2132
-6,-235,2161
-27,-183,2148
8,-156,2184
-23,-165,2155
48,-159,2107
29,-137,2154
17,-154,2176
2,-167,2157
-27,-220,2179
-132,-246,2121
-158,-207,2148
-271,-175,2169
-602,-124,2074
-977,-114,1882
-935,-111,1669
-380,-141,1554
-291,-146,1504
-230,-219,1574
390,-330,1628
667,-447,1765
1034,-455,1768
1256,-621,2030
1200,-656,2047
1072,-691,2266
1044,-811,2397
987,-845,2310
721,-751,2257
749,-776,2350
740,-788,2370
654,-804,2285
517,-861,2523
437,-873,2544
224,-925,2743
-116,-934,2884
-287,-869,2789
-481,-731,2658
-421,-626,2512
-501,-504,2362
-488,-461,2357
-571,-432,2298
-483,-487,2353
-472,-402,2257
-341,-381,2016
-459,-360,1953
-547,-354,1591
-564,-404,1361
190,-290,1250
601,-168,1176
927,-110,1377
1011,-153,1742
811,-173,2027
743,-274,2223
536,-289,2349
438,-324,2290
399,-304,2295
298,-304,2164
356,-223,2019
329,-201,2019
310,-251,2039
205,-247,2090
217,-271,2194
149,-262,2182
129,-237,2201
181,-215,2124
169,-228,2075
88,-186,2178
98,-190,2094
106,-204,2095
58,-217,2108
-41,-229,2173
34,-288,2157


















-,-,-
-59,-606,2211
-149,-546,2075
-76,-527,2075
-8,-519,2075
-50,-496,2046
-41,-487,2020
-26,-500,2077
6,-520,2141
137,-500,2068
81,-520,2107
-152,-563,2066
-181,-536,2102
-127,-475,2090
10,-434,2127
203,-378,2145
739,-232,2320
1481,-209,2649
1343,-349,2804
126,-687,2860
-595,-929,2864
-770,-1019,2819
-978,-911,2607
-864,-695,2354
-720,-497,2121
-576,-474,2147
-568,-404,2063
-523,-359,1945
-449,-296,1838
-212,-250,1776
-111,-231,1627
-56,-135,1463
195,-65,1336
327,-42,1211
364,-61,1238
627,-13,1276
913,46,1260
1005,144,1263
1406,66,1572
1490,-46,1741
1469,-104,1977
1282,-224,2115
1091,-302,2234
786,-301,2191
555,-330,2328
369,-397,2510
175,-455,2424
-240,-498,2503
-369,-657,2607
-568,-669,2463
-661,-636,2359
-762,-667,2203
-665,-683,2123
-547,-760,2171
-261,-742,2249
-174,-677,2234
-19,-660,2256
30,-650,2215
118,-674,2205
24,-643,2148
8,-628,2079
98,-645,2152
117,-565,2018
121,-514,1955
81,-481,1901
-89,-498,1909
133,-562,2072
80,-593,2053
181,-576,2141
138,-559,2097
194,-558,2072
140,-590,2117
92,-592,2167
36,-620,2116
7,-636,2121
44,-577,2074


















-,-,-
-67,-399,2137
-38,-416,2127
-73,-407,2126
-27,-405,2126
-33,-423,2165
-22,-398,2140
-39,-399,2133
-2,-397,2119
-71,-422,2143
-28,-413,2141
-48,-403,2104
-41,-403,2114
-48,-401,2117
-89,-424,2124
-48,-397,2115
5,-394,2100
-56,-400,2091
-56,-419,2098
-28,-415,2124
-38,-438,2109
7,-404,2131
80,-374,2057
157,-375,2116
291,-352,2162
699,-310,2207
781,-273,2155
578,-365,2268
327,-504,2466
-56,-716,2746
-380,-826,2955
-640,-683,2917
-678,-558,2498
-884,-466,2182
-744,-480,1673
-718,-400,-67
-315,-268,-347
-252,-457,1006
-203,-352,1538
-427,-180,2018
101,-613,2770
334,-790,3307
731,-712,3204
719,-667,3016
713,-594,2556
568,-402,2266
603,-273,2135
571,-419,2322
177,-524,2494
-239,-531,2618
-330,-382,2719
-387,-200,2769
-370,-320,2758
-226,-400,2744
-889,-386,2225
-841,-403,1907
-504,-322,1411
-429,-227,906
-79,-186,505
-110,-154,396
486,-120,624
810,28,522
929,157,994
1416,169,1207
1818,6,1412
2148,-292,2287
2207,-459,2620
1779,-527,2603
1265,-614,2626
676,-800,2902
-647,-1057,3026
-588,-913,2842
-405,-681,2492
-170,-407,2104


















-,-,-
106,-519,2122
122,-479,2145
151,-455,2083
156,-434,2079
152,-438,2086
129,-439,2106
145,-455,2141
116,-440,2095
59,-400,2064
69,-395,2095
13,-466,2144
23,-476,2158
61,-486,2125
54,-472,2083
91,-443,2051
130,-371,2064
57,-416,1966
100,-445,2053
228,-461,2184
546,-415,2232
1238,-397,2540
1552,-437,2727
464,-691,2626
-242,-846,2785
-340,-956,3039
-608,-798,2821
-903,-892,2810
-1298,-878,2799
-1471,-681,2331
-1607,-550,1969
-1509,-410,1556
-1044,-311,1121
-554,-165,1059
-170,-71,1053
352,93,773
613,176,747
1019,159,795
1362,185,798
1746,134,999
1735,-75,1270
1490,-204,1781
1275,-393,2320
920,-484,2523
69,-598,2889
-387,-909,3139
-989,-1015,3214
-1309,-1013,3060
-1190,-878,2665
-646,-688,2262
-172,-451,1871
221,-347,1763
247,-461,1817
107,-561,1996
61,-553,2019
-17,-500,1860
5,-515,2077
35,-630,2342
-83,-640,2202
-24,-487,2299
-85,-640,2266
-31,-633,2257
-3,-507,2027
-11,-528,2185
126,-542,2297
123,-497,2150
113,-484,2084
142,-475,2062
159,-469,2074
63,-459,1962
91,-524,2081
140,-581,2275
-26,-468,2089
-52,-475,1946
-85,-450,2172
1,-565,2204


















-,-,-
122,-343,2108
100,-346,2131
80,-327,2080
160,-331,2136
103,-341,2126
88,-364,2151
126,-350,2182
120,-340,2113
112,-339,2138
138,-322,2143
154,-324,2123
116,-313,2115
105,-334,2134
102,-309,2049
111,-288,1979
146,-285,1951
243,-329,2033
583,-336,2217
950,-368,2425
779,-369,2580
338,-491,2611
-153,-596,2742
-389,-647,2856
-329,-623,2947
-493,-459,2636
-589,-378,2548
-641,-320,2549
-744,-283,2364
-736,-233,2178
-800,-121,1898
-884,-88,1540
-685,-71,1234
-252,-70,1142
-63,-68,821
270,-162,704
665,-329,885
872,-335,872
1171,-282,1095
1297,-316,1465
1413,-292,1588
1428,-294,2003
1305,-288,2285
1291,-375,2731
941,-605,3095
448,-720,3240
-216,-813,3178
-726,-689,2866
-809,-732,2697
-821,-620,2397
-557,-528,2208
-215,-462,2083
45,-401,1821
30,-399,1759
110,-406,1816
143,-447,1934
65,-439,1999
50,-429,2062
89,-377,2080
133,-392,2238
65,-459,2307
51,-495,2238
59,-444,2212
74,-447,2189
66,-403,2130
65,-420,2127
82,-437,2126
31,-434,2116
29,-465,2119
81,-451,2103
116,-393,2070
94,-370,2071
113,-385,2137
70,-406,2162
76,-435,2202
39,-388,2139


















-,-,-
-111,-437,2155
-127,-493,2179
-119,-482,2155
-17,-437,2073
-55,-433,2099
-20,-458,2159
-12,-467,2166
-33,-436,2106
1,-441,2098
95,-421,2090
-20,-420,2124
-52,-413,2063
-6,-389,2084
362,-295,1986
967,-93,1830
1311,-103,1951
1126,-634,3090
204,-989,3057
-510,-1249,3585
-704,-1123,3372
-1077,-907,2819
-1176,-692,2518
-1050,-723,2509
-945,-474,2241
-1031,-239,1749
-961,-134,1297
-596,-82,809
-379,-3,484
71,46,125
305,-188,285
1309,-445,976
1884,-353,1581
1751,-267,1357
1801,-311,1459
1465,-329,1815
622,-504,2015
247,-576,2350
566,-607,2896
670,-826,3482
251,-914,3380
-50,-886,3443
-487,-791,2758
-430,-584,2401
-266,-467,1981
-274,-434,1558
-184,-522,1773
-423,-451,1635
-121,-518,2079
10,-552,2201
109,-462,2278
182,-475,2351
166,-467,2328
84,-442,2185
-3,-428,2107
47,-382,2061
123,-408,2070
146,-455,2168
48,-398,2008
26,-416,2096
41,-398,2101
22,-396,2068
-73,-430,2122
-5,-459,2150
41,-448,2157
50,-444,2172
73,-451,2191
91,-415,2086
80,-403,2142
89,-410,2071
70,-381,2107
137,-441,2110
152,-458,2140
118,-444,2146
105,-452,2110
104,-486,2117


















-,-,-
15,-456,2106
12,-459,2145
43,-468,2185
20,-456,2126
26,-442,2088
24,-454,2100
31,-473,2115
4,-511,2124
52,-473,2086
49,-437,2040
95,-398,2003
248,-360,1962
676,-249,2107
1212,-137,2264
1017,-350,2328
784,-640,2853
-44,-881,3056
