-,-,-
-270,2131,-294
-280,2116,-284
-274,2100,-290
-275,2112,-288
-280,2130,-291
-271,2134,-287
-275,2133,-285
-270,2128,-298
-284,2102,-293
-249,2120,-264
-268,2114,-290
-264,2112,-290
-281,2103,-283
-276,2093,-312
-257,2110,-280
-273,2116,-276
-278,2108,-297
-277,2130,-258
-294,2108,-296
-258,2111,-286
-263,2103,-301
-266,2134,-305
-259,2101,-277
-259,2123,-302
-266,2141,-299
-281,2128,-279
-257,2132,-284
-267,2125,-281
-268,2120,-279
-254,2094,-283
-278,2123,-283
-260,2140,-301
-260,2131,-292
-255,2125,-293
-265,2111,-291
-285,2115,-284
-261,2104,-306
-270,2123,-294
-272,2128,-298
-270,2141,-296
-274,2114,-294
-259,2122,-281
-283,2109,-265
-277,2128,-291
-242,2102,-299
-271,2125,-291
-271,2124,-300
-267,2142,-306
-268,2137,-291
-267,2142,-284
-286,2120,-283
-270,2130,-311
-277,2141,-300
-266,2137,-295
-273,2121,-281
-250,2102,-289
-274,2121,-299
-278,2140,-316
-268,2121,-307
-267,2126,846
-856,-26,-243
-535,935,263
117,3288,-24
-379,2704,-557
-226,2220,-356
-208,2160,175
-231,2109,-124
-235,2060,130
-484,1650,-159
-272,2276,338
-618,2663,-389
-559,2138,630


















-,-,-
108,2195,86
103,2123,78
81,2185,58
82,2205,57
92,2127,34
107,2192,122
61,2161,56
95,2168,122
74,2175,64
67,2163,-32661
40,2115,8
100,2115,40
81,2078,51
84,1994,-144
128,1873,-555
280,1988,-1199
332,1919,-1052
206,2380,-426
26,2743,159
-155,3137,254
-85,3174,496
-139,3330,733
-274,3178,948
-400,3215,1145
-403,2964,1194
-407,2732,1413
-377,2465,1220
-348,2196,1109
-286,1718,1267
-241,1275,1054
-162,1102,939
-118,595,1081
-112,481,529
-97,770,362
20,705,27
169,732,-299
272,1342,-667
476,1288,-1060
575,1234,-1087
694,1839,-766
795,1814,-714
886,1894,-671
847,2240,-400
848,2245,-698
866,2256,-226
747,2702,-376
553,3271,-366
521,2944,690
238,2911,328
182,2553,250
199,2367,479
