-,-,-
-313,712,1768
-772,723,2089
214,437,2106
187,425,2070
196,419,2092
211,457,2053
184,441,2109
186,425,2142
192,440,2093
186,437,2077
201,448,2123
191,438,2080
198,425,2109
208,440,2176
181,431,2107
218,458,2050
222,416,2053
299,428,1953
374,300,1777
529,165,1592
863,207,1057
947,259,-32
1265,264,-1408
1304,-168,-1922
311,-1789,1160
-1316,-2025,4265
-530,-1324,5173
240,-708,4798
61,-155,4559
399,28,3660
442,30,3117
618,-96,2805
421,-224,3089
600,-274,3169
497,-283,3739
803,-195,4038
1190,-280,4065
914,-372,3856
960,-253,2439
980,-100,799
637,-105,-245
-52,-221,-163
-933,-246,380
-1124,-100,650
-850,176,1304
-516,448,1727
24,732,1923
458,828,2057
693,840,1710
739,465,1213
1419,42,-537
1712,186,-4059
871,-1690,-2403
-477,-2383,3763
167,-1392,5828
-457,-348,6523
-240,360,4784
-343,148,3922
40,0,3235
444,-118,2439
222,-208,2570
439,-203,2518
576,-151,2819
601,329,3872
978,720,5709
990,931,7049
1202,220,5660
849,-755,3154
513,-1508,886
121,-2034,-2287
-685,-1528,-3191
-1493,-752,-2318
-1267,-861,1034
-985,134,2453
-1020,823,2615


















-,-,-
-26,212,1653
-93,362,1872
-97,495,1693
388,632,1530
257,761,1684
239,629,2018
112,683,1915
27,694,2125
84,739,2034
84,825,2049
16,796,2229
82,724,2241
135,687,2056
94,653,1989
-13,634,2001
-16,656,2012
14,686,1960
45,664,2005
37,638,2105
25,647,2042
51,659,2032
91,660,2051
88,676,2084
161,673,1988
173,629,1814
287,495,1605
368,276,1429
778,-40,798
1961,-245,-528
2063,-34,-3145
1346,-1677,-2516
-551,-2720,2026
-543,-2269,5207
-1606,-1021,8330
-2327,-349,7178
-928,697,4034
-276,125,3479
246,107,2546
212,-224,2090
-243,-435,2296
-10,-360,2513
393,-266,3892
809,52,4415
1126,-27,4096
218,-136,3601
294,-327,1799
32,-512,863
-386,-477,-476
-724,-380,-585
-873,-102,40
-895,49,441
-697,239,1614
-479,277,2169
396,322,1695
1959,299,172
2027,-64,-2780
1041,-1332,328
-2116,-1284,5160
-1980,-691,5396
-1980,-105,5083
-1258,202,3484
-886,213,2723
-549,145,2637
-423,155,3234
-341,286,4204
-22,422,4975
-366,162,4588
-904,-200,3556
-732,-688,1835
-468,-571,578
-118,-469,-29
326,-233,-424
-154,249,-309
-352,694,-59
-636,985,493


















-,-,-
-314,564,2014
-338,530,2081
-319,552,2057
-279,580,2002
-329,604,1986
-282,570,1970
-294,576,2018
-323,593,1997
-341,553,2042
-332,576,1982
-336,575,2038
-326,569,2003
-299,572,1992
-280,563,1939
-223,465,1897
5,374,1705
397,255,1201
864,93,343
1382,276,-337
1787,-167,-807
133,-1110,538
-1919,-1616,3043
-2023,-1318,3937
-762,-557,3697
-936,-633,4614
-1182,-433,4758
-805,-281,3867
-410,-205,3323
41,-342,3138
18,-415,3584
175,-328,3789
-319,-354,3788
-191,-384,2961
-249,-441,2082
-219,-441,859
-256,-484,-635
-247,-337,-1080
-131,-185,-415
-247,-135,556
-765,-105,1951
476,49,1826
2028,381,403
3022,304,-1821
-797,-2238,1130
-3915,-1892,5866
-2542,-560,4292
-2079,-223,4466
-890,256,3156
-670,53,2764
-530,5,2580
-593,-115,3068
-607,17,3623
-215,462,4486
-570,295,4659
-778,-155,3318
-1148,-518,1580
-510,-780,300
237,-776,-1225
-313,-65,-843
-1070,-174,454
-1093,144,858
-1467,491,1618
-1113,797,1576
-505,1136,1650
-493,1238,2080
-571,1132,2197
-744,1034,2100
-775,976,1941
-848,876,1947
-771,845,1744
-723,836,1670
-635,876,1626
-751,850,1625
-747,869,1598
-771,863,1713


















-,-,-
-284,811,1909
-322,790,1965
-303,778,1902
-308,786,1952
-297,790,1935
-251,791,1894
-291,802,1936
-262,809,1933
-266,799,1926
-247,795,1902
-291,794,1963
-278,775,1919
-288,758,1933
-258,787,1898
-236,797,1891
-245,764,1889
-180,759,1867
-86,706,1782
126,609,1595
578,260,1071
945,112,383
1354,-60,-372
2012,-184,-1213
2117,-1300,-238
-1763,-1855,2887
-2886,-1649,5258
-3129,-385,5348
-1972,218,5223
-1131,622,4135
-337,646,3392
133,357,3448
-116,107,4067
-412,-110,4422
-26,-215,3737
-157,-315,2806
-277,-430,1740
-55,-395,376
19,-228,-616
-390,-79,-256
-336,252,93
-304,318,489
-328,185,895
-110,-4,840
1049,44,-134
2054,-109,-1117
1104,-1085,-78
-1553,-1839,3125
-2778,-1176,6655
-2306,-318,5550
-1701,356,4717
-885,576,3332
-373,468,3150
-184,381,3613
-76,613,4707
-14,474,4892
-296,-27,3697
-1267,-639,1686
-1225,-864,480
-1330,-931,-226
-1213,-650,-761
-433,-57,-614
-61,775,326
-380,901,1183
-841,976,1466
-1082,1076,1496
-816,1252,1647
-743,1283,1624
-861,1300,1820
-826,1339,1823
-859,1232,1638
-860,1151,1531
-879,1064,1514
-826,1066,1419
-881,1073,1512
-857,1096,1512


















-,-,-
-239,416,2095
-251,399,2070
-246,423,2056
-266,379,2084
-234,406,2083
-238,414,2067
-209,419,2038
-239,418,2071
-266,399,2121
-240,437,2053
-266,433,2121
-246,430,2050
-225,427,2083
-255,429,2111
-199,424,2056
-183,414,2005
-101,399,1948
27,232,1816
429,90,1301
717,-169,547
924,-305,-303
1678,-136,-1163
1797,-939,-1218
-896,-1942,1776
-1327,-2343,3922
-2097,-1595,6430
-1541,-742,6306
-602,142,4860
-101,325,4441
52,16,4037
